date,warehouse_id,product_id,on_hand_qty,demand_qty,receipt_qty,stockout_flag,inventory_value
2025-02-16,W01,P0019,952,14,75,0,100350.31999999999
2025-02-17,W01,P0019,944,8,0,0,99507.04
2025-02-18,W01,P0019,938,6,0,0,98874.58
2025-02-19,W01,P0019,928,10,0,0,97820.48
2025-02-20,W01,P0019,1013,3,88,0,106780.33
2025-02-21,W01,P0019,1097,10,94,0,115634.76999999999
2025-02-22,W01,P0019,1092,5,0,0,115107.72
2025-02-23,W01,P0019,1155,9,72,0,121748.55
2025-02-24,W01,P0019,1144,11,0,0,120589.04
2025-02-25,W01,P0019,1137,7,0,0,119851.17
2025-02-26,W01,P0019,1198,6,67,0,126281.18
2025-02-27,W01,P0019,1283,3,88,0,135241.03
2025-02-28,W01,P0019,1281,2,0,0,135030.21
2025-03-01,W01,P0019,1271,10,0,0,133976.11
2025-03-02,W01,P0019,1264,7,0,0,133238.24
2025-03-03,W01,P0019,1319,17,72,0,139035.79
2025-03-04,W01,P0019,1348,15,44,0,142092.68
2025-03-05,W01,P0019,1331,17,0,0,140300.71
2025-03-06,W01,P0019,1324,7,0,0,139562.84
2025-03-07,W01,P0019,1355,14,45,0,142830.55
2025-03-08,W01,P0019,1342,13,0,0,141460.22
2025-03-09,W01,P0019,1431,4,93,0,150841.71
2025-03-10,W01,P0019,1481,18,68,0,156112.21
2025-03-11,W01,P0019,1469,12,0,0,154847.29
2025-03-12,W01,P0019,1461,8,0,0,154004.01
2025-03-13,W01,P0019,1457,4,0,0,153582.37
2025-03-14,W01,P0019,1445,12,0,0,152317.44999999998
2025-03-15,W01,P0019,1434,11,0,0,151157.94
2025-03-16,W01,P0019,1432,2,0,0,150947.12
2025-03-17,W01,P0019,1417,15,0,0,149365.97
2025-03-18,W01,P0019,1403,14,0,0,147890.22999999998
2025-03-19,W01,P0019,1471,20,88,0,155058.11
2025-03-20,W01,P0019,1455,16,0,0,153371.55
2025-03-21,W01,P0019,1446,9,0,0,152422.86
2025-03-22,W01,P0019,1432,14,0,0,150947.12
2025-03-23,W01,P0019,1412,20,0,0,148838.91999999998
2025-03-24,W01,P0019,1398,14,0,0,147363.18
2025-03-25,W01,P0019,1388,10,0,0,146309.08
2025-03-26,W01,P0019,1376,12,0,0,145044.16
2025-03-27,W01,P0019,1367,9,0,0,144095.47
2025-03-28,W01,P0019,1394,8,35,0,146941.54
2025-03-29,W01,P0019,1385,9,0,0,145992.85
2025-03-30,W01,P0019,1408,4,27,0,148417.28
2025-03-31,W01,P0019,1397,11,0,0,147257.77
2025-04-01,W01,P0019,1382,15,0,0,145676.62
2025-04-02,W01,P0019,1368,14,0,0,144200.88
2025-04-03,W01,P0019,1359,9,0,0,143252.19
2025-04-04,W01,P0019,1350,9,0,0,142303.5
2025-04-05,W01,P0019,1342,8,0,0,141460.22
2025-04-06,W01,P0019,1332,10,0,0,140406.12
2025-04-07,W01,P0019,1366,8,42,0,143990.06
2025-04-08,W01,P0019,1352,14,0,0,142514.32
2025-04-09,W01,P0019,1352,0,0,0,142514.32
2025-04-10,W01,P0019,1351,1,0,0,142408.91
2025-04-11,W01,P0019,1341,10,0,0,141354.81
2025-04-12,W01,P0019,1335,6,0,0,140722.35
2025-04-13,W01,P0019,1335,0,0,0,140722.35
2025-04-14,W01,P0019,1325,10,0,0,139668.25
2025-04-15,W01,P0019,1323,2,0,0,139457.43
2025-04-16,W01,P0019,1306,17,0,0,137665.46
2025-04-17,W01,P0019,1390,9,93,0,146519.9
2025-04-18,W01,P0019,1387,3,0,0,146203.66999999998
2025-04-19,W01,P0019,1380,7,0,0,145465.8
2025-04-20,W01,P0019,1418,13,51,0,149471.38
2025-04-21,W01,P0019,1409,9,0,0,148522.69
2025-04-22,W01,P0019,1434,13,38,0,151157.94
2025-04-23,W01,P0019,1433,1,0,0,151052.53
2025-04-24,W01,P0019,1519,13,99,0,160117.79
2025-04-25,W01,P0019,1505,14,0,0,158642.05
2025-04-26,W01,P0019,1496,9,0,0,157693.36
2025-04-27,W01,P0019,1501,18,23,0,158220.41
2025-04-28,W01,P0019,1482,19,0,0,156217.62
2025-04-29,W01,P0019,1477,5,0,0,155690.57
2025-04-30,W01,P0019,1464,13,0,0,154320.24
2025-05-01,W01,P0019,1449,15,0,0,152739.09
2025-05-02,W01,P0019,1435,14,0,0,151263.35
2025-05-03,W01,P0019,1430,5,0,0,150736.3
2025-05-04,W01,P0019,1423,7,0,0,149998.43
2025-05-05,W01,P0019,1501,17,95,0,158220.41
2025-05-06,W01,P0019,1486,15,0,0,156639.26
2025-05-07,W01,P0019,1557,5,76,0,164123.37
2025-05-08,W01,P0019,1552,5,0,0,163596.32
2025-05-09,W01,P0019,1634,10,92,0,172239.94
2025-05-10,W01,P0019,1718,7,91,0,181094.38
2025-05-11,W01,P0019,1711,7,0,0,180356.50999999998
2025-05-12,W01,P0019,1703,8,0,0,179513.22999999998
2025-05-13,W01,P0019,1701,2,0,0,179302.41
2025-05-14,W01,P0019,1695,6,0,0,178669.94999999998
2025-05-15,W01,P0019,1675,20,0,0,176561.75
2025-05-16,W01,P0019,1665,10,0,0,175507.65
2025-05-17,W01,P0019,1654,11,0,0,174348.13999999998
2025-05-18,W01,P0019,1647,7,0,0,173610.27
2025-05-19,W01,P0019,1634,13,0,0,172239.94
2025-05-20,W01,P0019,1623,11,0,0,171080.43
2025-05-21,W01,P0019,1697,6,80,0,178880.77
2025-05-22,W01,P0019,1730,4,37,0,182359.3
2025-05-23,W01,P0019,1715,15,0,0,180778.15
2025-05-24,W01,P0019,1706,9,0,0,179829.46
2025-05-25,W01,P0019,1699,7,0,0,179091.59
2025-05-26,W01,P0019,1694,5,0,0,178564.54
2025-05-27,W01,P0019,1685,9,0,0,177615.85
2025-05-28,W01,P0019,1679,6,0,0,176983.38999999998
2025-05-29,W01,P0019,1670,9,0,0,176034.69999999998
2025-05-30,W01,P0019,1704,13,47,0,179618.63999999998
2025-05-31,W01,P0019,1697,7,0,0,178880.77
2025-06-01,W01,P0019,1682,15,0,0,177299.62
2025-06-02,W01,P0019,1664,18,0,0,175402.24
2025-06-03,W01,P0019,1655,9,0,0,174453.55
2025-06-04,W01,P0019,1637,18,0,0,172556.16999999998
2025-06-05,W01,P0019,1673,8,44,0,176350.93
2025-06-06,W01,P0019,1656,17,0,0,174558.96
2025-06-07,W01,P0019,1652,4,0,0,174137.32
2025-06-08,W01,P0019,1642,10,0,0,173083.22
2025-06-09,W01,P0019,1724,10,92,0,181726.84
2025-06-10,W01,P0019,1719,5,0,0,181199.79
2025-06-11,W01,P0019,1707,12,0,0,179934.87
2025-06-12,W01,P0019,1694,13,0,0,178564.54
2025-06-13,W01,P0019,1683,11,0,0,177405.03
2025-06-14,W01,P0019,1675,8,0,0,176561.75
2025-06-15,W01,P0019,1667,8,0,0,175718.47
2025-06-16,W01,P0019,1658,9,0,0,174769.78
2025-06-17,W01,P0019,1649,9,0,0,173821.09
2025-06-18,W01,P0019,1642,7,0,0,173083.22
2025-06-19,W01,P0019,1638,4,0,0,172661.58
2025-06-20,W01,P0019,1638,0,0,0,172661.58
2025-06-21,W01,P0019,1725,7,94,0,181832.25
2025-06-22,W01,P0019,1720,5,0,0,181305.19999999998
2025-06-23,W01,P0019,1714,6,0,0,180672.74
2025-06-24,W01,P0019,1688,26,0,0,177932.08
2025-06-25,W01,P0019,1671,17,0,0,176140.11
2025-06-26,W01,P0019,1658,13,0,0,174769.78
2025-06-27,W01,P0019,1649,9,0,0,173821.09
2025-06-28,W01,P0019,1646,3,0,0,173504.86
2025-06-29,W01,P0019,1634,12,0,0,172239.94
2025-06-30,W01,P0019,1617,17,0,0,170447.97
2025-07-01,W01,P0019,1684,13,80,0,177510.44
2025-07-02,W01,P0019,1672,12,0,0,176245.52
2025-07-03,W01,P0019,1671,1,0,0,176140.11
2025-07-04,W01,P0019,1652,19,0,0,174137.32
2025-07-05,W01,P0019,1636,16,0,0,172450.75999999998
2025-07-06,W01,P0019,1724,7,95,0,181726.84
2025-07-07,W01,P0019,1712,12,0,0,180461.91999999998
2025-07-08,W01,P0019,1699,13,0,0,179091.59
2025-07-09,W01,P0019,1689,10,0,0,178037.49
2025-07-10,W01,P0019,1677,12,0,0,176772.57
2025-07-11,W01,P0019,1672,5,0,0,176245.52
2025-07-12,W01,P0019,1667,5,0,0,175718.47
2025-07-13,W01,P0019,1656,11,0,0,174558.96
2025-07-14,W01,P0019,1643,13,0,0,173188.63
2025-07-15,W01,P0019,1632,11,0,0,172029.12
2025-07-16,W01,P0019,1628,4,0,0,171607.47999999998
2025-07-17,W01,P0019,1622,6,0,0,170975.02
2025-07-18,W01,P0019,1600,22,0,0,168656.0
2025-07-19,W01,P0019,1666,0,66,0,175613.06
2025-07-20,W01,P0019,1665,1,0,0,175507.65
2025-07-21,W01,P0019,1659,6,0,0,174875.19
2025-07-22,W01,P0019,1649,10,0,0,173821.09
2025-07-23,W01,P0019,1636,13,0,0,172450.75999999998
2025-07-24,W01,P0019,1624,12,0,0,171185.84
2025-07-25,W01,P0019,1618,6,0,0,170553.38
2025-07-26,W01,P0019,1673,13,68,0,176350.93
2025-07-27,W01,P0019,1741,12,80,0,183518.81
2025-07-28,W01,P0019,1727,14,0,0,182043.07
2025-07-29,W01,P0019,1712,15,0,0,180461.91999999998
2025-07-30,W01,P0019,1706,6,0,0,179829.46
2025-07-31,W01,P0019,1696,10,0,0,178775.36
2025-08-01,W01,P0019,1696,0,0,0,178775.36
2025-08-02,W01,P0019,1759,14,77,0,185416.19
2025-08-03,W01,P0019,1757,2,0,0,185205.37
2025-08-04,W01,P0019,1756,1,0,0,185099.96
2025-08-05,W01,P0019,1829,10,83,0,192794.88999999998
2025-08-06,W01,P0019,1807,22,0,0,190475.87
2025-08-07,W01,P0019,1795,12,0,0,189210.94999999998
2025-08-08,W01,P0019,1876,11,92,0,197749.16
2025-08-09,W01,P0019,1936,14,74,0,204073.75999999998
2025-08-10,W01,P0019,2000,11,75,0,210820.0
2025-08-11,W01,P0019,1991,9,0,0,209871.31
2025-08-12,W01,P0019,2061,8,78,0,217250.00999999998
2025-08-13,W01,P0019,2121,5,65,0,223574.61
2025-08-14,W01,P0019,2132,13,24,0,224734.12
2025-08-15,W01,P0019,2120,12,0,0,223469.19999999998
2025-08-16,W01,P0019,2111,9,0,0,222520.50999999998
2025-08-17,W01,P0019,2161,3,53,0,227791.00999999998
2025-08-18,W01,P0019,2150,11,0,0,226631.5
2025-08-19,W01,P0019,2143,7,0,0,225893.63
2025-08-20,W01,P0019,2138,5,0,0,225366.58
2025-08-21,W01,P0019,2134,4,0,0,224944.94
2025-08-22,W01,P0019,2122,12,0,0,223680.02
2025-08-23,W01,P0019,2117,5,0,0,223152.97
2025-08-24,W01,P0019,2117,0,0,0,223152.97
2025-08-25,W01,P0019,2182,10,75,0,230004.62
2025-08-26,W01,P0019,2170,12,0,0,228739.69999999998
2025-08-27,W01,P0019,2168,2,0,0,228528.88
2025-08-28,W01,P0019,2199,11,42,0,231796.59
2025-08-29,W01,P0019,2262,5,68,0,238437.41999999998
2025-08-30,W01,P0019,2315,5,58,0,244024.15
2025-08-31,W01,P0019,2304,11,0,0,242864.63999999998
2025-09-01,W01,P0019,2292,12,0,0,241599.72
2025-09-02,W01,P0019,2286,6,0,0,240967.25999999998
2025-09-03,W01,P0019,2276,10,0,0,239913.16
2025-09-04,W01,P0019,2265,11,0,0,238753.65
2025-09-05,W01,P0019,2315,1,51,0,244024.15
2025-09-06,W01,P0019,2347,10,42,0,247397.27
2025-09-07,W01,P0019,2330,17,0,0,245605.3
2025-09-08,W01,P0019,2320,10,0,0,244551.19999999998
2025-09-09,W01,P0019,2310,10,0,0,243497.1
2025-09-10,W01,P0019,2306,4,0,0,243075.46
2025-09-11,W01,P0019,2298,8,0,0,242232.18
2025-09-12,W01,P0019,2290,8,0,0,241388.9
2025-09-13,W01,P0019,2269,21,0,0,239175.28999999998
2025-09-14,W01,P0019,2269,0,0,0,239175.28999999998
2025-09-15,W01,P0019,2264,5,0,0,238648.24
2025-09-16,W01,P0019,2257,7,0,0,237910.37
2025-09-17,W01,P0019,2246,11,0,0,236750.86
2025-09-18,W01,P0019,2237,9,0,0,235802.16999999998
2025-09-19,W01,P0019,2233,4,0,0,235380.53
2025-09-20,W01,P0019,2218,15,0,0,233799.38
2025-09-21,W01,P0019,2213,5,0,0,233272.33
2025-09-22,W01,P0019,2206,7,0,0,232534.46
2025-09-23,W01,P0019,2196,10,0,0,231480.36
2025-09-24,W01,P0019,2174,22,0,0,229161.34
2025-09-25,W01,P0019,2157,17,0,0,227369.37
2025-09-26,W01,P0019,2149,8,0,0,226526.09
2025-09-27,W01,P0019,2171,16,38,0,228845.11
2025-09-28,W01,P0019,2195,12,36,0,231374.94999999998
2025-09-29,W01,P0019,2183,12,0,0,230110.03
2025-09-30,W01,P0019,2228,9,54,0,234853.47999999998
2025-10-01,W01,P0019,2221,7,0,0,234115.61
2025-10-02,W01,P0019,2219,2,0,0,233904.78999999998
2025-10-03,W01,P0019,2211,8,0,0,233061.50999999998
2025-10-04,W01,P0019,2197,14,0,0,231585.77
2025-10-05,W01,P0019,2186,11,0,0,230426.25999999998
2025-10-06,W01,P0019,2179,7,0,0,229688.38999999998
2025-10-07,W01,P0019,2172,7,0,0,228950.52
2025-10-08,W01,P0019,2165,7,0,0,228212.65
2025-10-09,W01,P0019,2247,11,93,0,236856.27
2025-10-10,W01,P0019,2296,11,60,0,242021.36
2025-10-11,W01,P0019,2280,16,0,0,240334.8
2025-10-12,W01,P0019,2250,30,0,0,237172.5
2025-10-13,W01,P0019,2240,10,0,0,236118.4
2025-10-14,W01,P0019,2264,15,39,0,238648.24
2025-10-15,W01,P0019,2251,13,0,0,237277.91
2025-10-16,W01,P0019,2239,12,0,0,236012.99
2025-10-17,W01,P0019,2236,3,0,0,235696.75999999998
2025-10-18,W01,P0019,2224,12,0,0,234431.84
2025-10-19,W01,P0019,2210,14,0,0,232956.1
2025-10-20,W01,P0019,2198,12,0,0,231691.18
2025-10-21,W01,P0019,2196,2,0,0,231480.36
2025-10-22,W01,P0019,2234,15,53,0,235485.94
2025-10-23,W01,P0019,2229,5,0,0,234958.88999999998
2025-10-24,W01,P0019,2218,11,0,0,233799.38
2025-10-25,W01,P0019,2244,9,35,0,236540.03999999998
2025-10-26,W01,P0019,2241,3,0,0,236223.81
2025-10-27,W01,P0019,2231,10,0,0,235169.71
2025-10-28,W01,P0019,2246,11,26,0,236750.86
2025-10-29,W01,P0019,2239,7,0,0,236012.99
2025-10-30,W01,P0019,2232,7,0,0,235275.12
2025-10-31,W01,P0019,2232,0,0,0,235275.12
2025-11-01,W01,P0019,2212,20,0,0,233166.91999999998
2025-11-02,W01,P0019,2195,17,0,0,231374.94999999998
2025-11-03,W01,P0019,2184,11,0,0,230215.44
2025-11-04,W01,P0019,2171,13,0,0,228845.11
2025-11-05,W01,P0019,2225,17,71,0,234537.25
2025-11-06,W01,P0019,2229,17,21,0,234958.88999999998
2025-11-07,W01,P0019,2215,14,0,0,233483.15
2025-11-08,W01,P0019,2207,8,0,0,232639.87
2025-11-09,W01,P0019,2186,21,0,0,230426.25999999998
2025-11-10,W01,P0019,2176,10,0,0,229372.16
2025-11-11,W01,P0019,2153,23,0,0,226947.72999999998
2025-11-12,W01,P0019,2141,12,0,0,225682.81
2025-11-13,W01,P0019,2165,19,43,0,228212.65
2025-11-14,W01,P0019,2152,13,0,0,226842.32
2025-11-15,W01,P0019,2132,20,0,0,224734.12
2025-11-16,W01,P0019,2114,18,0,0,222836.74
2025-11-17,W01,P0019,2099,15,0,0,221255.59
2025-11-18,W01,P0019,2089,10,0,0,220201.49
2025-11-19,W01,P0019,2070,19,0,0,218198.69999999998
2025-11-20,W01,P0019,2044,26,0,0,215458.03999999998
2025-11-21,W01,P0019,2030,14,0,0,213982.3
2025-11-22,W01,P0019,2021,9,0,0,213033.61
2025-11-23,W01,P0019,2006,15,0,0,211452.46
2025-11-24,W01,P0019,1994,12,0,0,210187.53999999998
2025-11-25,W01,P0019,1983,11,0,0,209028.03
2025-11-26,W01,P0019,1958,25,0,0,206392.78
2025-11-27,W01,P0019,1947,11,0,0,205233.27
2025-11-28,W01,P0019,1928,19,0,0,203230.47999999998
2025-11-29,W01,P0019,1906,22,0,0,200911.46
2025-11-30,W01,P0019,1888,18,0,0,199014.08
2025-12-01,W01,P0019,1872,16,0,0,197327.52
2025-12-02,W01,P0019,1867,5,0,0,196800.47
2025-12-03,W01,P0019,1931,20,84,0,203546.71
2025-12-04,W01,P0019,1912,19,0,0,201543.91999999998
2025-12-05,W01,P0019,1898,14,0,0,200068.18
2025-12-06,W01,P0019,1886,12,0,0,198803.25999999998
2025-12-07,W01,P0019,1866,20,0,0,196695.06
2025-12-08,W01,P0019,1851,15,0,0,195113.91
2025-12-09,W01,P0019,1920,20,89,0,202387.19999999998
2025-12-10,W01,P0019,1988,22,90,0,209555.08
2025-12-11,W01,P0019,1967,21,0,0,207341.47
2025-12-12,W01,P0019,1956,11,0,0,206181.96
2025-12-13,W01,P0019,1947,9,0,0,205233.27
2025-12-14,W01,P0019,1965,20,38,0,207130.65
2025-12-15,W01,P0019,2031,21,87,0,214087.71
2025-12-16,W01,P0019,2017,14,0,0,212611.97
2025-12-17,W01,P0019,1997,20,0,0,210503.77
2025-12-18,W01,P0019,1976,21,0,0,208290.16
2025-12-19,W01,P0019,1951,25,0,0,205654.91
2025-12-20,W01,P0019,2013,7,69,0,212190.33
2025-12-21,W01,P0019,1989,24,0,0,209660.49
2025-12-22,W01,P0019,1976,13,0,0,208290.16
2025-12-23,W01,P0019,1954,22,0,0,205971.13999999998
2025-12-24,W01,P0019,1939,15,0,0,204389.99
2025-12-25,W01,P0019,1918,21,0,0,202176.38
2025-12-26,W01,P0019,1909,9,0,0,201227.69
2025-12-27,W01,P0019,1891,18,0,0,199330.31
2025-12-28,W01,P0019,1870,21,0,0,197116.69999999998
2025-12-29,W01,P0019,1857,13,0,0,195746.37
2025-12-30,W01,P0019,1840,17,0,0,193954.4
2025-12-31,W01,P0019,1820,20,0,0,191846.19999999998
2025-01-01,W01,P0063,73,17,0,0,18185.760000000002
2025-01-02,W01,P0063,87,12,26,0,21673.44
2025-01-03,W01,P0063,78,9,0,0,19431.36
2025-01-04,W01,P0063,71,7,0,0,17687.52
2025-01-05,W01,P0063,64,7,0,0,15943.68
2025-01-06,W01,P0063,60,4,0,0,14947.2
2025-01-07,W01,P0063,51,9,0,0,12705.12
2025-01-08,W01,P0063,42,9,0,0,10463.04
2025-01-09,W01,P0063,31,11,0,0,7722.72
2025-01-10,W01,P0063,19,12,0,0,4733.28
2025-01-11,W01,P0063,66,18,65,0,16441.920000000002
2025-01-12,W01,P0063,54,12,0,0,13452.48
2025-01-13,W01,P0063,103,9,58,0,25659.36
2025-01-14,W01,P0063,99,4,0,0,24662.88
2025-01-15,W01,P0063,129,12,42,0,32136.48
2025-01-16,W01,P0063,121,8,0,0,30143.52
2025-01-17,W01,P0063,109,12,0,0,27154.08
2025-01-18,W01,P0063,87,22,0,0,21673.44
2025-01-19,W01,P0063,75,12,0,0,18684.0
2025-01-20,W01,P0063,152,8,85,0,37866.24
2025-01-21,W01,P0063,151,1,0,0,37617.12
2025-01-22,W01,P0063,139,12,0,0,34627.68
2025-01-23,W01,P0063,134,5,0,0,33382.08
2025-01-24,W01,P0063,120,14,0,0,29894.4
2025-01-25,W01,P0063,107,13,0,0,26655.84
2025-01-26,W01,P0063,99,8,0,0,24662.88
2025-01-27,W01,P0063,120,12,33,0,29894.4
2025-01-28,W01,P0063,109,11,0,0,27154.08
2025-01-29,W01,P0063,100,9,0,0,24912.0
2025-01-30,W01,P0063,90,10,0,0,22420.8
2025-01-31,W01,P0063,72,18,0,0,17936.64
2025-02-01,W01,P0063,67,5,0,0,16691.04
2025-02-02,W01,P0063,64,3,0,0,15943.68
2025-02-03,W01,P0063,57,7,0,0,14199.84
2025-02-04,W01,P0063,51,6,0,0,12705.12
2025-02-05,W01,P0063,41,10,0,0,10213.92
2025-02-06,W01,P0063,30,11,0,0,7473.6
2025-02-07,W01,P0063,44,13,27,0,10961.28
2025-02-08,W01,P0063,39,5,0,0,9715.68
2025-02-09,W01,P0063,30,9,0,0,7473.6
2025-02-10,W01,P0063,27,3,0,0,6726.24
2025-02-11,W01,P0063,29,20,22,0,7224.4800000000005
2025-02-12,W01,P0063,53,7,31,0,13203.36
2025-02-13,W01,P0063,44,9,0,0,10961.28
2025-02-14,W01,P0063,36,8,0,0,8968.32
2025-02-15,W01,P0063,36,0,0,0,8968.32
2025-02-16,W01,P0063,24,12,0,0,5978.88
2025-02-17,W01,P0063,110,13,99,0,27403.2
2025-02-18,W01,P0063,102,8,0,0,25410.24
2025-02-19,W01,P0063,94,8,0,0,23417.28
2025-02-20,W01,P0063,78,16,0,0,19431.36
2025-02-21,W01,P0063,162,8,92,0,40357.44
2025-02-22,W01,P0063,151,11,0,0,37617.12
2025-02-23,W01,P0063,143,8,0,0,35624.16
2025-02-24,W01,P0063,136,7,0,0,33880.32
2025-02-25,W01,P0063,129,7,0,0,32136.48
2025-02-26,W01,P0063,202,15,88,0,50322.24
2025-02-27,W01,P0063,193,9,0,0,48080.16
2025-02-28,W01,P0063,184,9,0,0,45838.08
2025-03-01,W01,P0063,203,5,24,0,50571.36
2025-03-02,W01,P0063,264,9,70,0,65767.68000000001
2025-03-03,W01,P0063,286,0,22,0,71248.32
2025-03-04,W01,P0063,355,17,86,0,88437.6
2025-03-05,W01,P0063,349,6,0,0,86942.88
2025-03-06,W01,P0063,338,11,0,0,84202.56
2025-03-07,W01,P0063,331,7,0,0,82458.72
2025-03-08,W01,P0063,329,2,0,0,81960.48
2025-03-09,W01,P0063,317,12,0,0,78971.04000000001
2025-03-10,W01,P0063,303,14,0,0,75483.36
2025-03-11,W01,P0063,301,2,0,0,74985.12
2025-03-12,W01,P0063,295,6,0,0,73490.4
2025-03-13,W01,P0063,287,8,0,0,71497.44
2025-03-14,W01,P0063,373,8,94,0,92921.76
2025-03-15,W01,P0063,431,21,79,0,107370.72
2025-03-16,W01,P0063,422,9,0,0,105128.64
2025-03-17,W01,P0063,416,6,0,0,103633.92
2025-03-18,W01,P0063,443,9,36,0,110360.16
2025-03-19,W01,P0063,442,1,0,0,110111.04000000001
2025-03-20,W01,P0063,430,12,0,0,107121.6
2025-03-21,W01,P0063,417,13,0,0,103883.04000000001
2025-03-22,W01,P0063,411,6,0,0,102388.32
2025-03-23,W01,P0063,476,14,79,0,118581.12
2025-03-24,W01,P0063,547,16,87,0,136268.64
2025-03-25,W01,P0063,540,7,0,0,134524.8
2025-03-26,W01,P0063,602,5,67,0,149970.24
2025-03-27,W01,P0063,587,15,0,0,146233.44
2025-03-28,W01,P0063,574,13,0,0,142994.88
2025-03-29,W01,P0063,563,11,0,0,140254.56
2025-03-30,W01,P0063,552,11,0,0,137514.24
2025-03-31,W01,P0063,551,1,0,0,137265.12
2025-04-01,W01,P0063,604,5,58,0,150468.48
2025-04-02,W01,P0063,591,13,0,0,147229.92
2025-04-03,W01,P0063,579,12,0,0,144240.48
2025-04-04,W01,P0063,570,9,0,0,141998.4
2025-04-05,W01,P0063,580,11,21,0,144489.6
2025-04-06,W01,P0063,574,6,0,0,142994.88
2025-04-07,W01,P0063,565,9,0,0,140752.8
2025-04-08,W01,P0063,561,4,0,0,139756.32
2025-04-09,W01,P0063,625,5,69,0,155700.0
2025-04-10,W01,P0063,653,0,28,0,162675.36000000002
2025-04-11,W01,P0063,639,14,0,0,159187.68
2025-04-12,W01,P0063,721,7,89,0,179615.52
2025-04-13,W01,P0063,714,7,0,0,177871.68
2025-04-14,W01,P0063,769,11,66,0,191573.28
2025-04-15,W01,P0063,842,16,89,0,209759.04
2025-04-16,W01,P0063,832,10,0,0,207267.84
2025-04-17,W01,P0063,915,14,97,0,227944.80000000002
2025-04-18,W01,P0063,910,5,0,0,226699.2
2025-04-19,W01,P0063,896,14,0,0,223211.52000000002
2025-04-20,W01,P0063,924,8,36,0,230186.88
2025-04-21,W01,P0063,913,11,0,0,227446.56
2025-04-22,W01,P0063,900,13,0,0,224208.0
2025-04-23,W01,P0063,894,6,0,0,222713.28
2025-04-24,W01,P0063,887,7,0,0,220969.44
2025-04-25,W01,P0063,882,5,0,0,219723.84
2025-04-26,W01,P0063,878,4,0,0,218727.36000000002
2025-04-27,W01,P0063,873,5,0,0,217481.76
2025-04-28,W01,P0063,867,6,0,0,215987.04
2025-04-29,W01,P0063,859,8,0,0,213994.08000000002
2025-04-30,W01,P0063,846,13,0,0,210755.52
2025-05-01,W01,P0063,845,1,0,0,210506.4
2025-05-02,W01,P0063,874,8,37,0,217730.88
2025-05-03,W01,P0063,938,13,77,0,233674.56
2025-05-04,W01,P0063,932,6,0,0,232179.84
2025-05-05,W01,P0063,918,14,0,0,228692.16
2025-05-06,W01,P0063,905,13,0,0,225453.6
2025-05-07,W01,P0063,900,5,0,0,224208.0
2025-05-08,W01,P0063,897,3,0,0,223460.64
2025-05-09,W01,P0063,883,14,0,0,219972.96
2025-05-10,W01,P0063,870,13,0,0,216734.4
2025-05-11,W01,P0063,862,8,0,0,214741.44
2025-05-12,W01,P0063,850,12,0,0,211752.0
2025-05-13,W01,P0063,915,6,71,0,227944.80000000002
2025-05-14,W01,P0063,913,2,0,0,227446.56
2025-05-15,W01,P0063,905,8,0,0,225453.6
2025-05-16,W01,P0063,892,13,0,0,222215.04
2025-05-17,W01,P0063,884,8,0,0,220222.08000000002
2025-05-18,W01,P0063,868,16,0,0,216236.16
2025-05-19,W01,P0063,857,11,0,0,213495.84
2025-05-20,W01,P0063,853,4,0,0,212499.36000000002
2025-05-21,W01,P0063,899,12,58,0,223958.88
2025-05-22,W01,P0063,882,17,0,0,219723.84
2025-05-23,W01,P0063,876,6,0,0,218229.12
2025-05-24,W01,P0063,897,8,29,0,223460.64
2025-05-25,W01,P0063,891,6,0,0,221965.92
2025-05-26,W01,P0063,984,5,98,0,245134.08000000002
2025-05-27,W01,P0063,976,8,0,0,243141.12
2025-05-28,W01,P0063,974,2,0,0,242642.88
2025-05-29,W01,P0063,961,13,0,0,239404.32
2025-05-30,W01,P0063,954,7,0,0,237660.48
2025-05-31,W01,P0063,975,5,26,0,242892.0
2025-06-01,W01,P0063,985,17,27,0,245383.2
2025-06-02,W01,P0063,981,4,0,0,244386.72
2025-06-03,W01,P0063,968,13,0,0,241148.16
2025-06-04,W01,P0063,957,11,0,0,238407.84
2025-06-05,W01,P0063,952,5,0,0,237162.24
2025-06-06,W01,P0063,967,11,26,0,240899.04
2025-06-07,W01,P0063,959,8,0,0,238906.08000000002
2025-06-08,W01,P0063,1009,14,64,0,251362.08000000002
2025-06-09,W01,P0063,997,12,0,0,248372.64
2025-06-10,W01,P0063,982,15,0,0,244635.84
2025-06-11,W01,P0063,970,12,0,0,241646.4
2025-06-12,W01,P0063,957,13,0,0,238407.84
2025-06-13,W01,P0063,943,14,0,0,234920.16
2025-06-14,W01,P0063,936,7,0,0,233176.32
2025-06-15,W01,P0063,945,16,25,0,235418.4
2025-06-16,W01,P0063,937,8,0,0,233425.44
2025-06-17,W01,P0063,978,11,52,0,243639.36000000002
2025-06-18,W01,P0063,969,9,0,0,241397.28
2025-06-19,W01,P0063,956,13,0,0,238158.72
2025-06-20,W01,P0063,944,12,0,0,235169.28
2025-06-21,W01,P0063,929,15,0,0,231432.48
2025-06-22,W01,P0063,917,12,0,0,228443.04
2025-06-23,W01,P0063,899,18,0,0,223958.88
2025-06-24,W01,P0063,891,8,0,0,221965.92
2025-06-25,W01,P0063,884,7,0,0,220222.08000000002
2025-06-26,W01,P0063,916,6,38,0,228193.92
