po_id,order_date,supplier_id,product_id,warehouse_id,ordered_qty,received_qty,unit_cost,freight_cost,promised_date,actual_delivery_date,defect_qty
PO000913,2025-05-26,S003,P0100,W03,39,37,484.96,1278.33,2025-06-11,2025-06-08,1
PO000914,2025-09-24,S007,P0040,W03,53,51,28.36,94.6,2025-10-15,2025-10-14,1
PO000915,2025-09-21,S019,P0003,W03,72,67,296.21,1198.19,2025-09-28,2025-09-25,2
PO000916,2025-08-06,S018,P0019,W04,15,15,105.41,109.68,2025-08-22,2025-08-22,0
PO000917,2025-01-02,S011,P0070,W01,35,34,713.19,825.06,2025-02-04,2025-02-01,0
PO000918,2024-03-13,S004,P0029,W01,171,169,745.34,5386.59,2024-04-01,2024-03-31,2
PO000919,2024-01-03,S013,P0098,W01,97,93,646.35,2008.06,2024-01-19,2024-01-27,2
PO000920,2024-05-29,S005,P0033,W03,185,181,891.43,5772.71,2024-06-18,2024-06-15,5
PO000921,2024-11-11,S014,P0060,W01,18,18,905.63,889.61,2024-12-15,2024-12-22,0
PO000922,2025-06-27,S023,P0028,W03,24,22,462.33,617.08,2025-07-16,2025-07-13,0
PO000923,2024-11-29,S005,P0055,W04,153,152,530.67,1820.07,2024-12-19,2024-12-16,3
PO000924,2024-01-17,S003,P0082,W02,60,55,234.99,934.66,2024-02-02,2024-01-30,1
PO000925,2024-06-02,S019,P0096,W02,53,51,224.34,358.69,2024-06-09,2024-06-20,0
PO000926,2025-12-16,S001,P0089,W01,143,140,193.04,812.5,2026-01-13,2026-01-10,0
PO000927,2025-12-23,S025,P0061,W02,201,199,282.04,2054.5,2026-01-18,2026-01-27,3
PO000928,2024-10-02,S020,P0055,W01,95,93,530.67,1917.46,2024-10-21,2024-10-23,1
PO000929,2025-08-11,S011,P0040,W04,168,162,28.36,258.93,2025-09-13,2025-09-12,3
PO000930,2025-06-09,S010,P0119,W03,78,76,605.2,2661.96,2025-07-05,2025-07-02,2
PO000931,2025-11-11,S010,P0089,W04,185,182,193.04,1996.41,2025-12-07,2025-12-04,2
PO000932,2025-10-10,S010,P0107,W04,96,95,131.46,594.11,2025-11-05,2025-11-08,1
PO000933,2025-04-04,S021,P0089,W03,37,37,193.04,207.96,2025-05-03,2025-05-08,0
PO000934,2024-10-15,S020,P0011,W01,113,108,558.22,1872.36,2024-11-03,2024-11-04,3
PO000935,2025-04-03,S006,P0032,W01,67,67,470.25,2266.74,2025-04-09,2025-04-11,3
PO000936,2024-08-21,S005,P0056,W01,44,43,357.41,398.56,2024-09-10,2024-09-07,1
PO000937,2024-09-11,S014,P0038,W04,44,43,498.47,925.78,2024-10-15,2024-10-24,0
PO000938,2025-03-20,S017,P0110,W02,88,87,382.52,2152.59,2025-04-22,2025-04-30,9
PO000939,2025-02-21,S019,P0060,W02,7,7,905.63,293.73,2025-02-28,2025-03-08,0
PO000940,2025-02-28,S008,P0027,W01,20,20,910.96,1319.89,2025-03-09,2025-03-06,0
PO000941,2024-10-08,S013,P0072,W03,131,129,849.63,8141.05,2024-10-24,2024-10-24,4
PO000942,2024-10-26,S003,P0046,W03,6,6,641.25,251.89,2024-11-11,2024-11-16,0
PO000943,2024-01-08,S012,P0016,W03,171,167,473.34,3188.82,2024-02-05,2024-02-04,2
PO000944,2025-03-15,S018,P0114,W01,214,210,908.2,12878.73,2025-03-31,2025-04-01,0
PO000945,2025-02-24,S008,P0114,W01,44,44,908.2,2258.4,2025-03-05,2025-03-02,1
PO000946,2025-11-14,S008,P0094,W04,16,16,143.55,156.54,2025-11-23,2025-11-21,0
PO000947,2025-01-03,S012,P0038,W03,50,50,498.47,754.68,2025-01-31,2025-01-28,0
PO000948,2024-12-07,S022,P0100,W01,14,14,484.96,141.43,2024-12-17,2024-12-17,0
PO000949,2024-02-19,S016,P0035,W01,62,61,454.03,1353.59,2024-03-05,2024-03-02,1
PO000950,2024-05-23,S023,P0106,W04,196,190,704.12,5909.85,2024-06-11,2024-06-08,5
PO000951,2024-09-04,S002,P0107,W01,181,177,131.46,1197.53,2024-09-15,2024-09-16,0
PO000952,2024-10-02,S022,P0021,W02,214,210,168.7,2433.18,2024-10-12,2024-10-09,4
PO000953,2024-09-22,S002,P0038,W04,179,174,498.47,5813.68,2024-10-03,2024-09-30,2
PO000954,2024-10-15,S009,P0084,W03,186,183,790.91,2881.75,2024-11-12,2024-11-18,11
PO000955,2025-07-16,S011,P0029,W03,132,128,745.34,2375.09,2025-08-18,2025-08-27,2
PO000956,2024-04-05,S006,P0097,W01,35,35,132.18,259.97,2024-04-11,2024-04-12,1
PO000957,2024-08-30,S025,P0082,W03,170,167,234.99,1894.76,2024-09-25,2024-09-22,4
PO000958,2024-04-29,S023,P0028,W03,142,140,462.33,1670.17,2024-05-18,2024-05-18,0
PO000959,2024-08-12,S015,P0094,W02,211,207,143.55,494.97,2024-08-29,2024-08-26,2
PO000960,2025-05-15,S012,P0006,W02,154,150,814.93,4086.94,2025-06-12,2025-06-12,4
PO000961,2024-02-04,S020,P0047,W02,122,120,272.92,1005.08,2024-02-23,2024-02-25,0
PO000962,2024-09-05,S018,P0022,W04,170,164,879.46,3280.52,2024-09-21,2024-09-20,6
PO000963,2024-01-18,S013,P0001,W02,146,146,437.34,4738.96,2024-02-03,2024-02-02,2
PO000964,2025-11-29,S021,P0089,W04,29,29,193.04,396.07,2025-12-28,2026-01-04,0
PO000965,2025-06-15,S005,P0019,W03,136,134,105.41,366.87,2025-07-05,2025-07-06,2
PO000966,2024-06-27,S007,P0084,W01,89,85,790.91,3917.97,2024-07-18,2024-07-17,1
PO000967,2024-05-24,S001,P0010,W02,39,38,598.92,1437.18,2024-06-21,2024-06-19,1
PO000968,2024-03-13,S003,P0108,W01,64,61,124.58,362.02,2024-03-29,2024-03-26,1
PO000969,2024-12-11,S005,P0118,W03,184,180,531.0,4445.84,2024-12-31,2024-12-28,2
PO000970,2025-07-04,S016,P0039,W01,145,139,421.45,1958.4,2025-07-19,,3
PO000971,2025-03-03,S022,P0059,W01,17,15,306.74,300.41,2025-03-13,2025-03-17,0
PO000972,2025-10-06,S015,P0075,W02,78,78,735.24,882.9,2025-10-23,2025-10-25,1
PO000973,2024-09-08,S012,P0071,W03,152,149,847.13,6093.5,2024-10-06,2024-10-07,2
PO000974,2024-07-22,S007,P0004,W02,114,112,553.62,2482.28,2024-08-12,2024-08-09,3
PO000975,2024-12-15,S003,P0118,W03,171,167,531.0,5954.31,2024-12-31,2024-12-28,1
PO000976,2024-05-27,S015,P0113,W04,139,136,632.42,5777.72,2024-06-13,2024-06-10,4
PO000977,2025-12-14,,P0059,W04,12,11,306.74,182.21,2026-01-02,2026-01-10,0
PO000978,2024-05-15,S020,P0067,W02,191,183,417.86,2608.06,2024-06-03,2024-06-06,5
PO000979,2024-12-16,S011,P0021,W02,127,126,168.7,1087.42,2025-01-18,2025-01-15,4
PO000980,2025-01-16,S009,P0090,W02,202,197,300.32,3041.54,2025-02-13,2025-02-20,7
PO000981,2024-02-11,S001,P0062,W03,52,51,493.18,1250.65,2024-03-10,2024-03-12,0
PO000982,2024-12-08,S007,P0035,W02,154,148,454.03,3041.39,2024-12-29,2025-01-04,3
PO000983,2024-11-28,S001,P0037,W02,11,11,320.34,84.9,2024-12-26,2024-12-23,0
PO000984,2024-07-08,S019,P0010,W02,38,38,598.92,1125.57,2024-07-15,2024-07-12,0
PO000985,2024-04-03,S013,P0095,W02,194,189,21.13,151.67,2024-04-19,2024-04-16,2
PO000986,2024-02-03,S020,P0008,W04,196,190,685.73,6042.01,2024-02-22,2024-02-19,9
PO000987,2024-01-07,S015,P0068,W02,210,206,942.82,12074.96,2024-01-24,2024-01-21,1
PO000988,2024-12-17,S024,P0098,W02,48,48,646.35,1639.63,2024-12-26,2024-12-23,0
PO000989,2024-03-06,S020,P0007,W02,196,190,722.53,9405.83,2024-03-25,2024-03-22,2
PO000990,2025-12-02,S004,P0019,W02,16,16,105.41,56.63,2025-12-21,2025-12-30,0
PO000991,2024-06-27,S003,P0092,W02,91,87,923.46,3136.38,2024-07-13,2024-07-10,2
PO000992,2025-04-21,S023,P0099,W01,99,99,122.77,457.45,2025-05-10,2025-05-07,0
PO000993,2025-05-07,S007,P0010,W01,175,168,598.92,2331.92,2025-05-28,2025-05-26,3
PO000994,2024-12-28,S020,P0032,W03,152,150,470.25,1650.72,2025-01-16,2025-01-17,2
PO000995,2025-10-07,S016,P0073,W01,82,80,496.76,2729.18,2025-10-22,2025-10-19,3
PO000996,2024-03-21,S018,P0065,W01,37,37,163.06,427.13,2024-04-06,2024-04-08,2
PO000997,2024-06-20,S007,P0063,W01,83,82,249.12,480.5,2024-07-11,2024-07-13,2
PO000998,2024-07-03,S008,P0032,W01,69,67,470.25,633.55,2024-07-12,2024-07-09,1
PO000999,2024-04-08,S014,P0065,W01,149,145,163.06,768.16,2024-05-12,2024-05-18,2
PO001000,2024-08-03,S001,P0007,W02,22,22,722.53,1002.96,2024-08-31,2024-08-31,0
PO001001,2024-08-16,S008,P0105,W01,93,92,681.91,3652.24,2024-08-25,2024-08-25,3
PO001002,2025-07-13,S013,P0066,W01,137,134,50.31,510.34,2025-07-29,2025-07-30,5
PO001003,2024-08-08,S006,P0045,W03,143,141,110.28,1175.83,2024-08-14,2024-08-11,1
PO001004,2025-10-02,S008,P0045,W01,157,156,110.28,585.38,2025-10-11,2025-10-09,2
PO001005,2025-07-18,S025,P0045,W04,66,64,110.28,217.99,2025-08-13,2025-08-14,1
PO001006,2025-10-21,S008,P0053,W01,116,115,224.86,575.96,2025-10-30,2025-10-27,2
PO001007,2024-03-17,S023,P0024,W02,26,26,334.75,399.92,2024-04-05,2024-04-02,0
PO001008,2025-12-20,S024,P0073,W04,100,100,496.76,3198.13,2025-12-29,2026-01-01,2
PO001009,2025-03-24,S017,P0023,W01,216,210,555.36,7053.37,2025-04-26,2025-05-05,15
PO001010,2025-12-19,S004,P0038,W03,187,180,498.47,2594.58,2026-01-07,2026-01-16,2
PO001011,2024-09-16,S006,P0105,W01,138,137,681.91,3689.12,2024-09-22,2024-09-20,0
PO001012,2025-11-27,S024,P0068,W02,95,90,942.82,5617.97,2025-12-06,2025-12-05,1
PO001013,2025-03-06,S001,P0109,W01,198,192,881.76,6244.97,2025-04-03,2025-04-05,1
PO001014,2024-02-22,S013,P0079,W03,99,95,711.48,2382.57,2024-03-09,2024-03-17,2
PO001015,2024-10-26,S015,P0095,W02,169,163,21.13,219.91,2024-11-12,2024-11-13,2
PO001016,2024-04-10,S021,P0011,W02,129,127,558.22,2941.88,2024-05-09,2024-05-13,0
PO001017,2025-11-19,S023,P0061,W02,9,9,282.04,40.18,2025-12-08,2025-12-06,0
PO001018,2024-08-10,S008,P0043,W02,156,150,140.11,1452.95,2024-08-19,2024-08-16,4
PO001019,2024-06-11,S013,P0003,W03,197,196,296.21,4059.02,2024-06-27,2024-06-24,5
PO001020,2025-02-08,S016,P0011,W01,172,167,558.22,6115.56,2025-02-23,2025-02-20,3
PO001021,2024-11-06,S025,P0023,W02,137,134,555.36,3436.69,2024-12-02,2024-12-01,0
PO001022,2024-03-11,S014,P0001,W04,13,13,437.34,352.74,2024-04-14,2024-04-16,0
PO001023,2025-08-19,S004,P0053,W03,9,9,224.86,119.97,2025-09-07,2025-09-19,0
PO001024,2025-09-10,S024,P0007,W03,187,178,722.53,5679.05,2025-09-19,2025-09-16,5
PO001025,2025-06-27,S013,P0099,W01,107,102,122.77,471.97,2025-07-13,2025-07-10,2
PO001026,2025-03-26,S005,P0072,W01,102,100,849.63,6250.86,2025-04-15,2025-04-13,1
PO001027,2024-10-21,S005,P0116,W01,142,138,879.17,5165.86,2024-11-10,2024-11-11,0
PO001028,2025-01-31,S006,P0011,W01,199,196,558.22,2581.59,2025-02-06,2025-02-07,4
PO001029,2025-01-15,S019,P0010,W02,98,98,598.92,1337.19,2025-01-22,2025-01-19,0
PO001030,2024-04-30,S024,P0105,W02,120,115,681.91,3096.15,2024-05-09,2024-05-06,1
PO001031,2024-02-29,S012,P0048,W02,125,124,629.18,3134.59,2024-03-28,2024-04-02,0
PO001032,2024-07-04,S003,P0092,W03,107,105,923.46,2261.6,2024-07-20,2024-07-17,3
PO001033,2024-11-28,S023,P0023,W01,146,141,555.36,3396.05,2024-12-17,2024-12-14,3
PO001034,2024-04-27,S016,P0002,W02,47,47,198.63,261.54,2024-05-12,2024-05-10,0
PO001035,2024-03-18,S015,P0060,W04,85,81,905.63,5362.61,2024-04-04,2024-04-02,1
PO001036,2025-09-14,S002,P0069,W02,105,100,847.96,4679.94,2025-09-25,2025-09-22,1
PO001037,2024-10-01,,P0014,W02,116,112,399.69,1866.45,2024-10-27,2024-10-25,0
PO001038,2025-03-03,S002,P0002,W03,110,108,198.63,1251.57,2025-03-14,2025-03-14,1
PO001039,2025-01-18,S016,P0026,W03,94,91,29.48,193.27,2025-02-02,2025-02-10,1
PO001040,2025-06-21,S015,P0014,W04,197,195,399.69,1369.45,2025-07-08,2025-07-05,1
PO001041,2025-06-24,S013,P0120,W03,177,174,107.76,1073.19,2025-07-10,2025-07-12,5
PO001042,2024-08-04,S014,P0119,W01,195,188,605.2,4279.43,2024-09-07,2024-09-06,1
PO001043,2025-09-11,S010,P0002,W01,132,124,198.63,1363.71,2025-10-07,2025-10-11,2
PO001044,2024-09-28,S015,P0055,W03,109,109,530.67,2929.03,2024-10-15,2024-10-12,4
PO001045,2025-09-02,S010,P0047,W02,97,96,272.92,534.45,2025-09-28,2025-10-02,0
PO001046,2024-10-22,S012,P0004,W02,191,187,553.62,5816.89,2024-11-19,2024-11-26,1
PO001047,2024-03-22,S017,P0080,W02,148,146,255.24,974.65,2024-04-24,2024-05-08,9
PO001048,2025-07-09,S019,P0103,W04,188,184,196.19,2348.75,2025-07-16,2025-07-21,3
PO001049,2024-01-23,S004,P0074,W03,187,183,305.61,1545.76,2024-02-11,2024-02-19,4
PO001050,2025-07-18,S025,P0111,W02,208,199,291.49,2201.61,2025-08-13,2025-08-14,3
PO001051,2024-02-01,S003,P0077,W01,122,117,359.99,2817.94,2024-02-17,2024-02-14,4
PO001052,2024-05-31,S007,P0066,W02,82,80,50.31,122.89,2024-06-21,2024-06-18,0
PO001053,2025-03-17,S009,P0114,W04,200,196,908.2,9349.63,2025-04-14,2025-04-22,11
PO001054,2025-11-19,S009,P0085,W01,50,49,152.39,123.14,2025-12-17,2025-12-25,4
PO001055,2024-10-25,S009,P0092,W02,74,74,923.46,1345.37,2024-11-22,2024-12-06,2
PO001056,2024-03-29,S009,P0094,W04,207,201,143.55,2067.35,2024-04-26,2024-05-07,12
PO001057,2024-06-19,S011,P0004,W01,158,155,553.62,1582.76,2024-07-22,2024-07-19,2
PO001058,2025-10-17,S020,P0089,W02,130,126,193.04,751.63,2025-11-05,2025-11-17,2
PO001059,2025-06-15,S021,P0090,W01,119,117,300.32,2337.13,2025-07-14,2025-07-14,0
PO001060,2024-03-14,S009,P0060,W01,105,103,905.63,4687.75,2024-04-11,2024-04-12,6
PO001061,2024-10-08,S007,P0068,W01,197,194,942.82,5770.47,2024-10-29,2024-10-26,3
PO001062,2024-07-12,S017,P0100,W03,93,89,484.96,1332.75,2024-08-14,2024-08-11,5
PO001063,2024-05-09,S002,P0018,W01,108,105,144.14,482.22,2024-05-20,2024-05-22,0
PO001064,2025-09-10,S012,P0064,W01,23,23,889.75,702.26,2025-10-08,2025-10-05,0
PO001065,2025-03-27,S006,P0093,W04,29,29,479.7,472.8,2025-04-02,2025-03-30,0
PO001066,2024-05-11,S016,P0032,W03,48,48,470.25,968.5,2024-05-26,2024-05-23,1
PO001067,2025-04-20,S002,P0032,W01,69,68,470.25,1258.06,2025-05-01,2025-04-28,3
PO001068,2024-10-29,S021,P0001,W01,67,66,437.34,1813.79,2024-11-27,2024-11-30,0
PO001069,2024-02-14,S007,P0038,W04,148,142,498.47,4810.29,2024-03-06,2024-03-03,5
PO001070,2024-11-24,S013,P0044,W03,123,117,529.9,3043.85,2024-12-10,2024-12-07,3
PO001071,2024-05-15,S015,P0115,W02,5,5,277.83,23.26,2024-06-01,2024-06-01,0
PO001072,2024-06-28,S012,P0010,W03,116,113,598.92,3462.82,2024-07-26,2024-07-23,2
PO001073,2025-10-04,S012,P0078,W03,22,22,96.99,77.82,2025-11-01,2025-11-04,0
PO001074,2025-06-03,S007,P0008,W01,121,119,685.73,2269.07,2025-06-24,2025-06-21,2
PO001075,2024-04-08,S020,P0096,W02,15,15,224.34,152.64,2024-04-27,2024-05-03,1
PO001076,2025-09-14,S013,P0057,W03,21,20,789.66,1241.99,2025-09-30,2025-09-29,0
PO001077,2025-02-23,S006,P0052,W02,182,177,870.88,5247.69,2025-03-01,2025-03-05,5
PO001078,2025-10-01,S007,P0114,W02,7,6,908.2,136.72,2025-10-22,2025-10-25,0
PO001079,2025-06-30,S011,P0090,W02,214,208,300.32,1394.19,2025-08-02,2025-08-03,3
PO001080,2024-09-05,S022,P0013,W01,104,103,87.55,312.38,2024-09-15,2024-09-12,1
PO001081,2025-01-25,S025,P0032,W02,182,179,470.25,4214.58,2025-02-20,2025-02-24,1
PO001082,2025-01-23,S010,P0033,W01,46,44,891.43,936.09,2025-02-18,2025-02-17,0
PO001083,2025-06-10,S010,P0074,W01,105,103,305.61,1933.09,2025-07-06,2025-07-03,1
PO001084,2024-06-30,S004,P0100,W01,196,194,484.96,6784.51,2024-07-19,2024-07-16,2
PO001085,2024-08-31,S014,P0077,W02,21,21,359.99,563.33,2024-10-04,2024-10-03,0
PO001086,2024-06-27,S006,P0049,W02,97,97,692.83,3225.83,2024-07-03,2024-07-09,0
PO001087,2024-08-04,S021,P0090,W03,31,31,300.32,195.39,2024-09-02,2024-08-30,1
PO001088,2024-04-27,S014,P0092,W02,80,78,923.46,4802.55,2024-05-31,2024-05-28,1
PO001089,2024-01-27,S006,P0010,W02,213,207,598.92,8571.61,2024-02-02,2024-01-30,5
PO001090,2025-11-18,S023,P0066,W01,121,121,50.31,196.56,2025-12-07,2025-12-13,2
PO001091,2024-02-24,S021,P0086,W03,76,74,176.87,676.0,2024-03-24,2024-03-21,0
PO001092,2025-10-11,S008,P0073,W01,140,138,496.76,2330.76,2025-10-20,2025-10-17,3
PO001093,2024-01-03,S004,P0030,W01,65,62,85.93,313.82,2024-01-22,2024-01-24,3
PO001094,2025-07-22,S007,P0020,W02,22,21,561.56,749.04,2025-08-12,2025-08-13,0
PO001095,2024-08-28,S010,P0035,W01,126,123,454.03,2026.28,2024-09-23,2024-09-20,1
PO001096,2025-01-13,S011,P0043,W02,164,161,140.11,372.81,2025-02-15,2025-02-12,2
PO001097,2024-07-25,S021,P0111,W01,43,42,291.49,487.62,2024-08-23,2024-08-20,1
PO001098,2024-12-24,S025,P0075,W02,34,34,735.24,702.57,2025-01-19,2025-01-23,0
PO001099,2024-11-26,S019,P0101,W03,133,129,662.0,3534.45,2024-12-03,2024-12-09,0
PO001100,2025-01-22,S022,P0004,W02,88,83,553.62,3602.53,2025-02-01,2025-02-04,2
PO001101,2024-10-14,S004,P0095,W01,206,196,21.13,73.98,2024-11-02,2024-11-14,1
PO001102,2025-01-27,S004,P0023,W01,81,79,555.36,1571.2,2025-02-15,2025-03-01,2
PO001103,2025-08-26,S023,P0068,W02,89,86,942.82,3768.35,2025-09-14,2025-09-11,3
PO001104,2024-11-13,S016,P0047,W01,127,124,272.92,1516.72,2024-11-28,2024-11-30,1
PO001105,2024-09-21,S006,P0104,W01,215,210,765.49,4536.44,2024-09-27,2024-10-07,6
PO001106,2024-04-06,S020,P0081,W01,153,150,890.48,8357.38,2024-04-25,2024-04-22,3
PO001107,2024-09-19,S005,P0056,W01,148,143,357.41,1724.72,2024-10-09,2024-10-06,3
PO001108,2024-04-01,S020,P0062,W02,177,171,493.18,2194.47,2024-04-20,2024-04-17,2
PO001109,2024-05-13,S023,P0085,W01,180,175,152.39,1820.83,2024-06-01,2024-05-31,1
PO001110,2025-11-27,S013,P0087,W03,118,115,572.62,4261.82,2025-12-13,2025-12-20,2
PO001111,2024-03-06,S017,P0069,W01,66,65,847.96,2742.2,2024-04-08,2024-04-18,1
PO001112,2024-12-18,S019,P0088,W04,38,37,831.84,898.4,2024-12-25,2024-12-24,0
PO001113,2025-09-01,S023,P0095,W01,126,119,21.13,191.09,2025-09-20,2025-09-21,2
PO001114,2025-11-27,S015,P0004,W03,154,147,553.62,2709.57,2025-12-14,2025-12-13,4
PO001115,2024-04-17,S008,P0045,W01,83,82,110.28,402.66,2024-04-26,2024-04-25,0
PO001116,2024-04-29,S006,P0109,W03,107,106,881.76,6512.56,2024-05-05,2024-05-06,0
PO001117,2024-09-29,S009,P0039,W02,100,100,421.45,2552.6,2024-10-27,2024-11-12,1
PO001118,2025-02-09,S002,P0099,W02,131,129,122.77,704.76,2025-02-20,2025-02-20,3
PO001119,2025-12-02,S018,P0066,W01,181,177,50.31,383.99,2025-12-18,2025-12-19,2
PO001120,2024-05-31,S010,P0033,W01,100,99,891.43,2895.7,2024-06-26,2024-07-04,0
PO001121,2024-04-30,S018,P0043,W02,116,114,140.11,1016.82,2024-05-16,2024-05-13,3
PO001122,2024-07-04,S002,P0059,W02,94,91,306.74,2070.13,2024-07-15,2024-07-13,0
PO001123,2025-10-01,S009,P0015,W01,69,67,47.2,217.35,2025-10-29,2025-11-03,4
PO001124,2024-01-22,S010,P0037,W01,155,152,320.34,2088.41,2024-02-17,2024-02-14,3
PO001125,2024-10-04,S003,P0082,W03,137,135,234.99,2345.59,2024-10-20,2024-10-23,4
PO001126,2024-03-27,S021,P0109,W01,117,114,881.76,1630.03,2024-04-25,2024-04-28,1
PO001127,2024-04-24,S015,P0115,W03,68,66,277.83,644.47,2024-05-11,2024-05-08,1
PO001128,2025-11-01,S022,P0046,W01,191,185,641.25,7667.67,2025-11-11,2025-11-14,0
PO001129,2024-01-02,S021,P0096,W03,178,171,224.34,2896.49,2024-01-31,2024-01-28,2
PO001130,2024-08-23,S001,P0048,W01,164,159,629.18,7537.9,2024-09-20,2024-09-17,2
PO001131,2025-10-31,S022,P0097,W01,180,176,132.18,1084.31,2025-11-10,2025-11-10,2
PO001132,2025-03-20,S002,P0110,W01,107,106,382.52,2950.06,2025-03-31,2025-03-28,3
PO001133,2024-02-22,S022,P0054,W02,140,133,43.24,310.47,2024-03-03,2024-03-08,2
PO001134,2024-12-05,S017,P0073,W03,51,50,496.76,1503.1,2025-01-07,2025-01-27,3
PO001135,2025-12-10,S021,P0105,W03,173,171,681.91,5660.77,2026-01-08,2026-01-05,1
PO001136,2024-10-19,S013,P0017,W02,8,8,318.73,82.8,2024-11-04,2024-11-01,0
PO001137,2025-01-21,S005,P0030,W03,114,112,85.93,254.0,2025-02-10,2025-02-07,1
PO001138,2025-01-23,S004,P0076,W01,49,48,631.28,1662.26,2025-02-11,2025-02-14,1
PO001139,2025-04-27,S003,P0022,W03,133,126,879.46,7829.21,2025-05-13,2025-05-12,3
PO001140,2024-05-16,S021,P0096,W02,65,64,224.34,756.98,2024-06-14,2024-06-11,2
PO001141,2025-09-05,S014,P0032,W04,212,205,470.25,4952.93,2025-10-09,2025-10-06,3
PO001142,2025-12-23,S006,P0041,W03,30,30,786.37,960.72,2025-12-29,2026-01-07,1
PO001143,2024-04-14,S004,P0098,W02,181,175,646.35,4370.21,2024-05-03,2024-05-13,2
PO001144,2025-08-21,S002,P0064,W01,148,145,889.75,9301.82,2025-09-01,2025-09-08,3
PO001145,2025-08-20,S007,P0095,W01,219,214,21.13,88.57,2025-09-10,2025-09-07,2
PO001146,2025-06-26,S019,P0076,W01,75,72,631.28,2329.14,2025-07-03,2025-07-07,2
PO001147,2024-09-28,S023,P0062,W01,156,151,493.18,1818.33,2024-10-17,2024-10-14,2
PO001148,2024-12-08,S016,P0062,W01,11,11,493.18,269.12,2024-12-23,2024-12-21,0
PO001149,2025-09-05,S025,P0097,W03,150,146,132.18,717.37,2025-10-01,2025-09-29,6
PO001150,2024-04-21,S010,P0120,W01,98,94,107.76,220.44,2024-05-17,2024-05-14,1
PO001151,2025-08-28,S009,P0003,W01,161,155,296.21,883.11,2025-09-25,2025-10-01,13
PO001152,2025-11-04,S018,P0061,W02,173,170,282.04,3062.38,2025-11-20,2025-11-25,4
PO001153,2025-05-13,S004,P0094,W02,109,104,143.55,275.12,2025-06-01,2025-05-29,1
PO001154,2024-09-06,S023,P0078,W01,78,78,96.99,555.61,2024-09-25,2024-09-30,0
PO001155,2025-02-12,S020,P0059,W01,158,154,306.74,1666.7,2025-03-03,2025-03-03,0
PO001156,2024-02-06,S001,P0096,W02,199,193,224.34,3293.12,2024-03-05,2024-03-02,2
PO001157,2025-11-12,S005,P0057,W03,82,78,789.66,2540.41,2025-12-02,2025-12-07,2
PO001158,2024-09-07,S016,P0017,W02,188,181,318.73,3751.73,2024-09-22,2024-09-22,2
PO001159,2024-02-11,S019,P0033,W01,100,99,891.43,2270.92,2024-02-18,2024-02-15,0
PO001160,2025-08-03,S006,P0006,W01,196,191,814.93,4339.63,2025-08-09,2025-08-06,0
PO001161,2025-04-25,S019,P0085,W04,144,140,152.39,1138.25,2025-05-02,2025-05-07,2
PO001162,2025-03-31,S012,P0117,W04,148,142,31.42,333.65,2025-04-28,2025-04-25,2
PO001163,2024-02-09,S017,P0046,W01,152,149,641.25,6753.11,2024-03-13,2024-03-19,10
PO001164,2025-07-02,S011,P0088,W02,178,170,831.84,9003.9,2025-08-04,2025-08-01,4
PO001165,2025-04-10,S012,P0118,W02,190,184,531.0,6387.33,2025-05-08,2025-05-08,1
PO001166,2025-08-03,S010,P0048,W03,88,87,629.18,4145.32,2025-08-29,2025-08-27,1
PO001167,2025-08-27,S004,P0106,W01,165,161,704.12,7038.35,2025-09-15,2025-09-16,3
PO001168,2024-06-03,S005,P0003,W01,154,150,296.21,1730.78,2024-06-23,2024-06-20,1
PO001169,2024-06-02,S005,P0082,W03,132,129,234.99,1075.29,2024-06-22,2024-06-20,1
PO001170,2025-11-06,S021,P0020,W02,53,52,561.56,1341.86,2025-12-05,2025-12-06,1
PO001171,2025-01-23,S011,P0094,W01,105,105,143.55,1073.32,2025-02-25,2025-02-22,0
PO001172,2024-11-16,S010,P0002,W02,49,47,198.63,155.22,2024-12-12,2024-12-09,2
PO001173,2024-07-28,S022,P0100,W01,34,33,484.96,1160.46,2024-08-07,2024-08-06,1
PO001174,2025-04-12,S023,P0048,W04,207,195,629.18,9207.58,2025-05-01,2025-05-05,2
PO001175,2025-07-05,S006,P0029,W02,160,158,745.34,2667.77,2025-07-11,2025-07-13,2
PO001176,2024-01-02,S009,P0067,W02,122,121,417.86,847.09,2024-01-30,2024-02-04,5
PO001177,2025-02-07,S011,P0119,W03,100,98,605.2,3134.41,2025-03-12,2025-03-15,0
PO001178,2025-12-27,S021,P0020,W01,20,20,561.56,214.09,2026-01-25,2026-01-23,0
PO001179,2024-07-24,S017,P0038,W01,80,79,498.47,2350.32,2024-08-26,2024-08-23,6
PO001180,2024-07-24,S014,P0077,W04,47,46,359.99,619.73,2024-08-27,2024-09-01,0
PO001181,2025-10-03,S006,P0012,W02,120,117,620.16,2430.39,2025-10-09,2025-10-11,1
PO001182,2024-02-15,S010,P0115,W04,104,101,277.83,878.19,2024-03-12,2024-03-11,1
PO001183,2024-10-17,S001,P0063,W02,212,204,249.12,3433.29,2024-11-14,2024-11-14,1
PO001184,2024-11-30,S018,P0119,W02,186,180,605.2,8030.34,2024-12-16,2024-12-18,2
PO001185,2025-08-06,S023,P0050,W01,134,128,732.07,2014.59,2025-08-25,2025-08-23,1
PO001186,2024-04-04,S020,P0100,W02,197,193,484.96,2167.89,2024-04-23,2024-04-20,5
PO001187,2024-11-13,S008,P0040,W01,75,72,28.36,124.84,2024-11-22,2024-11-19,0
